frame,timestamp,x,y,gps_x,gps_y,track_id,instantaneous_speed,cumulative_speed
401,1900-01-01 00:00:13.774667,558.6644897460938,385.81982421875,-81.2083760095794,28.59316803429041,6,3.0660049153912277,18.846895731241762
401,1900-01-01 00:00:13.774667,1093.8701171875,142.6836700439453,-81.20864329351751,28.59276880340773,9,7.360586458495969,16.657200249286785
401,1900-01-01 00:00:13.774667,1141.495361328125,252.17970275878903,-81.20854131789838,28.593058226780222,8,0.002924360457774841,16.062728025951117
401,1900-01-01 00:00:13.774667,915.1644287109376,88.26200866699219,-81.20869724333089,28.592410219560904,10,20.514378087645955,29.294923528390182
402,1900-01-01 00:00:13.808000,1266.957275390625,491.06683349609375,-81.20845006257635,28.593325989274955,1,0.00908266333570972,4.076918299439154
402,1900-01-01 00:00:13.808000,988.3656616210938,477.4286193847656,-81.20841882353213,28.5932968107919,2,0.026495114056170055,11.188905997174196
402,1900-01-01 00:00:13.808000,1213.357421875,392.1046752929688,-81.20847707422804,28.593245919797337,3,0.2382522842642193,9.968627060580781
402,1900-01-01 00:00:13.808000,401.853759765625,504.45892333984375,-81.20832969577893,28.593270718381145,4,1.7103254243351877,16.66262094074658
402,1900-01-01 00:00:13.808000,1161.50537109375,315.62847900390625,-81.20850496559507,28.593157027135085,5,4.924133492388074,20.652812256117937
402,1900-01-01 00:00:13.808000,558.1751708984375,386.3430786132813,-81.20837579558867,28.59316861467226,6,2.029321749007744,18.792292346067814
402,1900-01-01 00:00:13.808000,1093.65478515625,142.8114013671875,-81.20864306546727,28.592769188765555,9,1.4455259727032517,16.60022676462574
402,1900-01-01 00:00:13.808000,1141.8961181640625,253.03302001953125,-81.20854076898382,28.593059804653567,8,5.488007432326049,16.027942194420813
402,1900-01-01 00:00:13.808000,914.9022216796876,89.04520416259766,-81.20869543189292,28.59241536809345,10,17.924761592742005,29.18865940911666
403,1900-01-01 00:00:13.841333,1266.929443359375,491.0364379882813,-81.20845006814551,28.59332596798796,1,0.07263961748927064,4.067257659289164
403,1900-01-01 00:00:13.841333,988.3600463867188,477.4432678222656,-81.20841881898815,28.593296821093304,2,0.036755353303120276,11.162000548571289
403,1900-01-01 00:00:13.841333,1213.3873291015625,392.2107543945313,-81.20847703574626,28.59324601999924,3,0.35178038773656195,9.945425654668957
403,1900-01-01 00:00:13.841333,401.7662048339844,504.68353271484375,-81.20832965669514,28.593270894434383,4,0.5964909992228966,16.620452046257668
403,1900-01-01 00:00:13.841333,1160.991455078125,315.9832763671875,-81.2085046940067,28.59315741602755,5,1.5189238020242901,20.595524192403374
403,1900-01-01 00:00:13.841333,557.4035034179688,387.2369384765625,-81.20837544259936,28.593169611320853,6,3.4718946542822366,18.742710981554744
403,1900-01-01 00:00:13.841333,1093.688232421875,143.18846130371094,-81.20864253637579,28.592770564753877,9,4.831321520722656,16.55631223120565
403,1900-01-01 00:00:13.841333,1142.599365234375,253.85623168945312,-81.20854029717744,28.593061375896163,8,5.404590002609953,15.993110966197483
403,1900-01-01 00:00:13.841333,914.8545532226562,89.81263732910156,-81.20869372625198,28.59242051245542,10,17.82184297477183,29.083410202476976
404,1900-01-01 00:00:13.874667,1267.048828125,491.102294921875,-81.20845006312601,28.59332601804963,1,0.16709583656790952,4.057870574805574
404,1900-01-01 00:00:13.874667,988.432861328125,477.2501525878906,-81.20841887874944,28.593296685154524,2,0.4847999127853119,11.136302182972079
404,1900-01-01 00:00:13.874667,1213.4365234375,392.228515625,-81.20847703540008,28.593246040947932,3,0.06965775860698106,9.92165621334973
404,1900-01-01 00:00:13.874667,401.3465576171875,505.1219482421875,-81.20832954207145,28.5932712167193,4,1.1230874718982742,16.579881263934958
404,1900-01-01 00:00:13.874667,1161.729736328125,316.358154296875,-81.20850460876355,28.593157993743905,5,1.9370144211284333,20.53982453962323
404,1900-01-01 00:00:13.874667,556.6199340820312,387.7081909179688,-81.20837518938811,28.593170088520367,6,1.7519703450353337,18.687899631896627
404,1900-01-01 00:00:13.874667,1094.552978515625,143.99105834960938,-81.20864158455716,28.5927737636072,9,10.996212813001641,16.535641766893256
404,1900-01-01 00:00:13.874667,1142.835205078125,254.82473754882807,-81.2085396417938,28.59306311091577,8,6.080751088852644,15.960716140592087
404,1900-01-01 00:00:13.874667,914.3209838867188,91.26747131347656,-81.20869041155204,28.592429866064112,10,32.58462642813035,29.11553268113487
405,1900-01-01 00:00:13.908000,1267.006591796875,491.3863525390625,-81.20844997506829,28.59332619669136,1,0.6477445373989925,4.049682882577319
405,1900-01-01 00:00:13.908000,988.5761108398438,477.5146484375,-81.20841882909835,28.59329688978962,2,0.6958186647547671,11.111234644463636
405,1900-01-01 00:00:13.908000,1213.519287109375,392.21923828125,-81.20847705054243,28.593246040255256,3,0.044495876415991294,9.8979412104317
405,1900-01-01 00:00:13.908000,401.224365234375,505.3737487792969,-81.20832949466086,28.593271411620687,4,0.662795796252577,16.538321734125557
405,1900-01-01 00:00:13.908000,1162.1680908203125,316.6041259765625,-81.20850454569432,28.59315836616903,5,1.2520337139002444,20.482419436665666
405,1900-01-01 00:00:13.908000,555.0029296875,388.5015563964844,-81.20837471067226,28.593170853128584,6,2.904577193907116,18.637148600986617
405,1900-01-01 00:00:13.908000,1094.51953125,144.4812774658203,-81.20864088658536,28.59277550746187,9,6.149301748419237,16.49717322967048
405,1900-01-01 00:00:13.908000,1142.69482421875,255.71438598632807,-81.20853898060473,28.593064634157912,8,5.423590446886107,15.926392705521419
405,1900-01-01 00:00:13.908000,913.7108154296876,92.23953247070312,-81.2086881557853,28.592435877696367,10,21.055772549561507,29.042261534987013
406,1900-01-01 00:00:13.941333,1267.1341552734375,491.37744140625,-81.20844999287974,28.593326199506595,1,0.05310035778917863,4.040110096032273
406,1900-01-01 00:00:13.941333,988.66455078125,476.59765625,-81.20841907904841,28.59329622411634,2,2.331676605809607,11.090205469026222
406,1900-01-01 00:00:13.941333,1213.5115966796875,392.1671752929688,-81.20847707039181,28.59324599174645,3,0.17148337435073013,9.874643979828631
406,1900-01-01 00:00:13.941333,400.99407958984375,505.8582763671875,-81.20832940429231,28.593271786598265,4,1.2746569452218772,16.498572072929704
406,1900-01-01 00:00:13.941333,1162.2923583984375,316.855712890625,-81.2085044304173,28.593158704373074,5,1.1742791837347406,20.425124293043194
406,1900-01-01 00:00:13.941333,554.3284301757812,389.5682067871094,-81.20837433770582,28.59317206286891,6,4.168524594071454,18.590774079253944
406,1900-01-01 00:00:13.941333,1095.031005859375,145.0453643798828,-81.20864020373527,28.59277770079577,9,7.562932725493938,16.46420503063297
406,1900-01-01 00:00:13.941333,1142.338134765625,256.6574401855469,-81.20853824687636,28.593066204962422,8,5.649210236096382,15.89302469694457
406,1900-01-01 00:00:13.941333,913.6687622070312,93.3153839111328,-81.20868585141679,28.5924428712666,10,24.216313361266163,28.998784171890264
407,1900-01-01 00:00:13.974633,1267.14990234375,491.2916870117188,-81.2084500198148,28.59332614579352,1,0.19549449972189858,4.03093238509485
407,1900-01-01 00:00:13.974633,988.787353515625,477.0241088867188,-81.20841898444253,28.593296546428267,2,1.1081314558339255,11.066376665455596
407,1900-01-01 00:00:13.974633,1213.54150390625,391.9265441894531,-81.20847717121823,28.59324577360753,3,0.7840984481910314,9.852943397010177
407,1900-01-01 00:00:13.974633,400.8713073730469,505.74603271484375,-81.20832939803269,28.593271684974624,4,0.3387233128694277,16.45663932425753
407,1900-01-01 00:00:13.974633,1162.346923828125,317.6026611328125,-81.20850403969683,28.593159665304267,5,3.397880701304608,20.374796718702466
407,1900-01-01 00:00:13.974633,553.736572265625,390.3857116699219,-81.20837403956075,28.593172977264764,6,3.166803976180397,18.54154408022755
407,1900-01-01 00:00:13.974633,1095.052001953125,145.1442413330078,-81.20864006974416,28.592778059953467,9,1.2584822542710785,16.408355898843855
407,1900-01-01 00:00:13.974633,1142.802978515625,257.6353759765625,-81.2085376346035,28.59306797096008,8,6.146613790413982,15.861513538057661
407,1900-01-01 00:00:13.974633,913.3278198242188,95.28047943115234,-81.20868163623024,28.592455286361307,10,43.135279603953606,29.124880051222657
408,1900-01-01 00:00:14.007967,1267.129150390625,491.1910095214844,-81.20845004676728,28.59332608009716,1,0.23230602702737,4.021876838370051
408,1900-01-01 00:00:14.007967,988.7100830078124,476.2472534179688,-81.20841917632127,28.593295970100844,2,1.9971917363845346,11.044756632280546
408,1900-01-01 00:00:14.007967,1213.575927734375,392.1282958984375,-81.20847709488481,28.59324596213886,3,0.6656511288230673,9.83104180770744
408,1900-01-01 00:00:14.007967,400.6325073242188,505.712646484375,-81.20832936494762,28.593271637721973,4,0.18468416046305983,16.4144820669199
408,1900-01-01 00:00:14.007967,1162.6256103515625,318.5414428710937,-81.20850358337711,28.59316089561297,5,4.304135812273931,20.32738829413076
408,1900-01-01 00:00:14.007967,553.4227294921875,391.2569580078125,-81.20837377948331,28.59317398730212,6,3.443809462851865,18.49345978452727
408,1900-01-01 00:00:14.007967,1094.91650390625,145.18270874023438,-81.2086399870523,28.5927781488382,9,0.3823845214553129,16.349649816897514
408,1900-01-01 00:00:14.007967,1143.2216796875,258.5078430175781,-81.20853709179787,28.593069539275334,8,5.452207539274758,15.827933487303602
408,1900-01-01 00:00:14.007967,912.614501953125,95.71947479248048,-81.20868053709037,28.592457629336145,10,8.431279892114553,28.94174233783439
409,1900-01-01 00:00:14.041300,1267.2099609375,491.3662414550781,-81.20845000518942,28.593326197409453,1,0.4086905610741313,4.013284104326037
409,1900-01-01 00:00:14.041300,988.7437744140624,477.0013732910156,-81.20841898457371,28.593296526437225,2,1.9334582977405739,11.023088509638676
409,1900-01-01 00:00:14.041300,1213.7470703125,392.2198181152344,-81.20847708172931,28.59324606231135,3,0.33529403991063045,9.80845940291131
409,1900-01-01 00:00:14.041300,400.4770812988281,506.3134460449219,-81.20832927317085,28.593272113051604,4,1.6032102424565722,16.376209441454076
409,1900-01-01 00:00:14.041300,1163.082763671875,318.55029296875,-81.20850365020804,28.593160965959964,5,0.3052391239337918,20.26849847693406
409,1900-01-01 00:00:14.041300,553.2276611328125,391.6618041992188,-81.20837365017051,28.593174449364145,6,1.5824852845169788,18.43977315414651
409,1900-01-01 00:00:14.041300,1095.7314453125,146.26315307617188,-81.20863865439867,28.59278226029434,9,14.218602127928657,16.341872121560733
409,1900-01-01 00:00:14.041300,1143.66064453125,259.0894775390625,-81.208536759031,28.593070608213395,8,3.685832847146026,15.788890624877604
409,1900-01-01 00:00:14.041300,912.8130493164062,96.37005615234376,-81.2086792478588,28.592461865198405,10,14.583155702961356,28.81578776842461
410,1900-01-01 00:00:14.091300,1267.2406005859375,491.4921875,-81.20844997204969,28.593326279855347,1,0.19390767731282865,3.9997077678800164
410,1900-01-01 00:00:14.091300,988.6416015625,477.4791259765625,-81.20841884698895,28.59329686875948,2,0.8051116999940003,10.98676774010566
410,1900-01-01 00:00:14.091300,1213.8701171875,392.310302734375,-81.2084770623631,28.593246156948243,3,0.21316440625289232,9.774352015052889
410,1900-01-01 00:00:14.091300,400.4177856445313,506.411865234375,-81.20832925293786,28.593272187982876,4,0.1707428567623475,16.313638463433204
410,1900-01-01 00:00:14.091300,1163.481201171875,318.904296875,-81.20850352448076,28.59316146627175,5,1.1359318071960118,20.18445838789893
410,1900-01-01 00:00:14.091300,552.7894287109375,391.6267700195313,-81.20837358014268,28.593174353700856,6,0.2524523624767738,18.35357486987459
410,1900-01-01 00:00:14.091300,1096.3160400390625,147.31141662597656,-81.20863732868037,28.592786143892383,9,8.990536506089626,16.301845539943333
410,1900-01-01 00:00:14.091300,1143.921142578125,259.959716796875,-81.20853619465903,28.59307213316952,8,3.555946293045367,15.73017080283297
410,1900-01-01 00:00:14.091300,912.2603759765624,97.32583618164062,-81.20867714631459,28.59246751819152,10,13.187590789871946,28.612818899381875
411,1900-01-01 00:00:14.141300,1267.2965087890625,491.5475463867188,-81.20844996254604,28.593326318911416,1,0.08854497390732312,3.9858544111435745
411,1900-01-01 00:00:14.141300,988.60986328125,477.5814208984375,-81.20841881625186,28.593296941236343,2,0.17153615071463604,10.948460139709695
411,1900-01-01 00:00:14.141300,1213.88818359375,392.54486083984375,-81.20847697071554,28.59324637370369,3,0.5128206075676126,9.741547627899438
411,1900-01-01 00:00:14.141300,400.3552551269531,506.5164184570313,-81.20832923152216,28.59327226759585,4,0.18137400282372348,16.251589703028
411,1900-01-01 00:00:14.141300,1163.706298828125,319.01959228515625,-81.20850349848172,28.59316164132666,5,0.39134298175860016,20.097897050515297
411,1900-01-01 00:00:14.141300,552.4442749023438,391.84222412109375,-81.20837346837685,28.593174569852835,6,0.5266537635285368,18.269483239421152
411,1900-01-01 00:00:14.141300,1096.622314453125,147.9015655517578,-81.20863658225919,28.592788308401623,9,5.01511629684057,16.24072430448006
411,1900-01-01 00:00:14.141300,1144.5458984375,260.993896484375,-81.20853558173407,28.593073990006648,8,4.286946794007785,15.675504154850794
411,1900-01-01 00:00:14.141300,911.8158569335938,98.34373474121094,-81.20867496678589,28.592473571041094,10,14.07790860813043,28.426469117448345
412,1900-01-01 00:00:14.174633,1267.352294921875,491.19439697265625,-81.20845007238493,28.5933260971471,1,0.8047201364469835,3.9783604536127704
412,1900-01-01 00:00:14.174633,988.9524536132812,477.7865905761719,-81.20841880842927,28.59329711738019,2,0.5861114246750445,10.924049035215448
412,1900-01-01 00:00:14.174633,1214.1474609375,392.28912353515625,-81.20847710911448,28.593246163717914,3,0.8077189168026319,9.720501759612466
412,1900-01-01 00:00:14.174633,400.4166259765625,506.4580383300781,-81.20832924755813,28.5932722253653,4,0.14808854030038282,16.21040363656155
412,1900-01-01 00:00:14.174633,1164.3223876953125,319.7599182128906,-81.20850320249127,28.593162656243067,5,3.484499020819419,20.04960136640043
412,1900-01-01 00:00:14.174633,551.7725830078125,393.70709228515625,-81.20837291667334,28.59317671494048,6,7.31366389093948,18.235138351528587
412,1900-01-01 00:00:14.174633,1097.1729736328125,149.10491943359375,-81.20863505519652,28.59279266604837,9,15.165955626664338,16.23685815750414
412,1900-01-01 00:00:14.174633,1145.118408203125,262.7265625,-81.20853448099946,28.59307699744826,8,10.508248527629444,15.659099864078469
412,1900-01-01 00:00:14.174633,911.3209228515624,99.67488098144533,-81.20867217072102,28.592481451315223,10,27.455928910174308,28.41824407287838
413,1900-01-01 00:00:14.207967,1267.29443359375,490.9393310546875,-81.20845014008556,28.593325930270478,1,0.5893277131541973,3.9703952642859925
413,1900-01-01 00:00:14.207967,989.039794921875,478.04400634765625,-81.20841875329455,28.593297312192814,2,0.6676152901409362,10.899943503385733
413,1900-01-01 00:00:14.207967,1214.1875,391.8742370605469,-81.20847728139175,28.593245786663086,3,1.3517297757684217,9.700832768962663
413,1900-01-01 00:00:14.207967,400.4087524414063,506.4454956054688,-81.20832924775686,28.59327221452393,4,0.03605015085188653,16.169140654986716
413,1900-01-01 00:00:14.207967,1164.8974609375,319.9100341796875,-81.2085032128415,28.5931629194181,5,0.8755328872352052,19.99402163538
413,1900-01-01 00:00:14.207967,551.2972412109375,395.00103759765625,-81.20837253473465,28.59317819243497,6,5.038618497180131,18.19389724358388
413,1900-01-01 00:00:14.207967,1097.709716796875,149.7378692626953,-81.20863430982169,28.59279502629255,9,8.146485225322296,16.207858995665603
413,1900-01-01 00:00:14.207967,1145.13330078125,263.4906616210937,-81.20853395797101,28.593078274968757,8,4.516302645793168,15.623836140209892
413,1900-01-01 00:00:14.207967,910.8721923828124,100.65705871582033,-81.20867010809272,28.5924871526853,10,19.898847317481096,28.34664927277935
414,1900-01-01 00:00:14.241300,1267.3226318359375,490.8330078125,-81.20845017456388,28.593325864161613,1,0.24197464274824917,3.9616532255995747
414,1900-01-01 00:00:14.241300,989.0574951171876,478.34130859375,-81.20841867867432,28.59329753066863,2,0.7586995787450225,10.876165299229937
414,1900-01-01 00:00:14.241300,1214.014892578125,392.0150451660156,-81.20847720095543,28.593245899662683,3,0.4437092240190194,9.679127564435213
414,1900-01-01 00:00:14.241300,400.4186096191406,506.39990234375,-81.20832925441252,28.593272178340477,4,0.1218817019311915,16.12830730535407
414,1900-01-01 00:00:14.241300,1165.4786376953125,320.24371337890625,-81.20850312714913,28.593163414175788,5,1.6641324556361723,19.94104407567928
414,1900-01-01 00:00:14.241300,551.2630615234375,395.4202270507813,-81.20837243268286,28.59317868383368,6,1.6610741161979827,18.14239219266608
414,1900-01-01 00:00:14.241300,1097.798583984375,150.2292022705078,-81.20863366464171,28.592796738858212,9,6.000641437796219,16.171403971517968
414,1900-01-01 00:00:14.241300,1145.17041015625,263.234130859375,-81.20853414057501,28.59307785372533,8,1.4996053563637357,15.579279389084558
414,1900-01-01 00:00:14.241300,910.3936767578124,101.50740051269533,-81.20866831382985,28.59249199351685,10,16.934685576450804,28.251548148778816
415,1900-01-01 00:00:14.274633,1267.3172607421875,490.9246826171875,-81.20845014709444,28.5933259224284,1,0.20983334640904294,3.9528769004806708
415,1900-01-01 00:00:14.274633,989.1109619140624,478.514892578125,-81.20841864084638,28.593297661394036,2,0.448601408388094,10.851772952621891
415,1900-01-01 00:00:14.274633,1213.9359130859375,391.85394287109375,-81.20847725484022,28.593245744217487,3,0.5404894799665885,9.657750296454372
415,1900-01-01 00:00:14.274633,400.4780883789063,506.3208312988281,-81.20832927249381,28.593272119133317,4,0.2038837906122605,16.087889365125875
415,1900-01-01 00:00:14.274633,1164.61083984375,320.30548095703125,-81.20850295922618,28.5931633806164,5,0.5052564959267205,19.885032104780993
415,1900-01-01 00:00:14.274633,550.62939453125,395.8312683105469,-81.20837222645672,28.59317909258361,6,1.487709357730664,18.090668645096915
415,1900-01-01 00:00:14.274633,1097.6011962890625,150.8372344970703,-81.2086328046893,28.59279874546616,9,7.133107581498219,16.139238621589655
415,1900-01-01 00:00:14.274633,1144.97705078125,262.3948974609375,-81.20853468545143,28.593076418525683,8,5.03267285288249,15.546113352718319
415,1900-01-01 00:00:14.274633,910.3341064453124,102.07861328125,-81.20866718527256,28.592495378260526,10,11.731146616795057,28.115013873604134
416,1900-01-01 00:00:14.307967,1267.391357421875,491.049072265625,-81.20845011954076,28.593326006892426,1,0.29223477557293254,3.944333588394906
416,1900-01-01 00:00:14.307967,989.0202026367188,478.5074157714844,-81.20841863077486,28.593297649063448,2,0.05053925142193871,10.82656472213338
416,1900-01-01 00:00:14.307967,1213.971923828125,392.215576171875,-81.2084771144463,28.59324607966466,3,1.1889562304358468,9.63798558080414
416,1900-01-01 00:00:14.307967,400.4913940429688,506.39892578125,-81.2083292657453,28.59327218365673,4,0.21543994488843898,16.04770412989075
416,1900-01-01 00:00:14.307967,1164.1318359375,320.17059326171875,-81.20850295571645,28.593163149375293,5,0.7689007659666265,19.830098017272444
416,1900-01-01 00:00:14.307967,550.20166015625,396.0804748535156,-81.2083720938612,28.59317933486267,6,0.89458259139854,18.037427441958105
416,1900-01-01 00:00:14.307967,1097.527587890625,151.64727783203125,-81.20863170465839,28.592801469080666,9,9.613639912639563,16.11609708297121
416,1900-01-01 00:00:14.307967,1145.16796875,261.85076904296875,-81.20853509449239,28.59307553830558,8,3.1631530510607986,15.507293426186019
416,1900-01-01 00:00:14.307967,909.79345703125,102.6032257080078,-81.20866602647594,28.59249818597344,10,9.935160225310788,27.965992047205546
417,1900-01-01 00:00:14.341300,1267.4293212890625,490.95501708984375,-81.20845015158427,28.59332594930392,1,0.2133202805752376,3.9356465766258344
417,1900-01-01 00:00:14.341300,988.9400024414062,478.646728515625,-81.20841858415206,28.5932977446051,2,0.34587772041850706,10.802162275982617
417,1900-01-01 00:00:14.341300,1214.06982421875,392.3818054199219,-81.20847706119461,28.59324624138201,3,0.5599431643917804,9.616848947186076
417,1900-01-01 00:00:14.341300,400.5387573242188,506.2845458984375,-81.20832928593973,28.59327209476047,4,0.30145414899563955,16.007940266861997
417,1900-01-01 00:00:14.341300,1164.3494873046875,320.6614074707031,-81.20850273078565,28.593163794645196,5,2.2447058566620366,19.779709134190725
417,1900-01-01 00:00:14.341300,550.1965942382812,395.3121643066406,-81.20837226825377,28.59317842750999,6,3.0599611932979314,17.991199872445378
417,1900-01-01 00:00:14.341300,1097.8262939453125,152.12179565429688,-81.20863113519573,28.592803171811223,9,5.902909736485345,16.08000742370976
417,1900-01-01 00:00:14.341300,1146.199462890625,262.2601928710937,-81.2085349888313,28.593076399876534,8,2.881374348021464,15.46783671513975
417,1900-01-01 00:00:14.341300,909.5095825195312,104.90234375,-81.20866155704785,28.59251153788445,10,46.290827281057396,28.114976591426135
418,1900-01-01 00:00:14.374633,1267.382568359375,490.84814453125,-81.20845017728321,28.593325877845,1,0.24927585423361792,3.927083445060762
418,1900-01-01 00:00:14.374633,988.9788818359376,478.6512451171875,-81.2084185881266,28.59329775084304,2,0.023795162847585895,10.777125028620116
418,1900-01-01 00:00:14.374633,1214.47216796875,392.38525390625,-81.20847711528283,28.59324628253089,3,0.2095529673239582,9.594996583651989
418,1900-01-01 00:00:14.374633,400.33831787109375,506.5263977050781,-81.20832922778746,28.593272274272884,4,0.6207786220415861,15.969181084582333
418,1900-01-01 00:00:14.374633,1164.2908935546875,321.0785827636719,-81.20850250205807,28.59316431081356,5,1.842800291170157,19.728459869964816
418,1900-01-01 00:00:14.374633,549.636474609375,396.1175537109375,-81.20837198528892,28.59317931056346,6,3.051235004975036,17.945229935039354
418,1900-01-01 00:00:14.374633,1098.3079833984375,152.5200958251953,-81.20863070737055,28.59280467345845,9,5.148266751724502,16.04151467970789
418,1900-01-01 00:00:14.374633,1146.332763671875,262.61785888671875,-81.20853476477643,28.593077020952173,8,2.167166799860915,15.42640085896752
418,1900-01-01 00:00:14.374633,909.1635131835938,106.50050354003906,-81.20865846810725,28.5925205654864,10,31.35483345096609,28.141104842289092
419,1900-01-01 00:00:14.407967,1267.339111328125,491.0191955566406,-81.20845012204929,28.59332598430933,1,0.3893171667948091,3.918884309157877
419,1900-01-01 00:00:14.407967,988.968017578125,478.4134521484375,-81.20841864817288,28.593297576544234,2,0.6057057952254932,10.75355172217187
419,1900-01-01 00:00:14.407967,1214.576904296875,392.4105224609375,-81.20847711957602,28.593246315582025,3,0.1106084164757627,9.573015542107177
419,1900-01-01 00:00:14.407967,400.2852478027344,506.6822204589844,-81.2083292020698,28.593272396234845,4,0.4124627764394577,15.930092090736434
419,1900-01-01 00:00:14.407967,1164.397705078125,321.53973388671875,-81.20850227641768,28.59316490218344,5,2.0746878335736967,19.678161785663693
419,1900-01-01 00:00:14.407967,548.31982421875,397.830810546875,-81.20837136426844,28.59318116463128,6,6.428146214851774,17.909899776511786
419,1900-01-01 00:00:14.407967,1098.599365234375,153.61585998535156,-81.20862932060739,28.59280843696336,9,13.158024842339538,16.031396685852606
419,1900-01-01 00:00:14.407967,1146.0946044921875,262.4040222167969,-81.20853487142546,28.5930766229612,8,1.3597482210483105,15.382713510261421
419,1900-01-01 00:00:14.407967,908.8609008789062,107.47760772705078,-81.20865657825685,28.59252596820268,10,18.799580058716906,28.066369361703856
420,1900-01-01 00:00:14.441300,1267.232666015625,491.03033447265625,-81.20845010609597,28.59332598432495,1,0.04681607536890564,3.9099314120596693
420,1900-01-01 00:00:14.441300,988.9619140625,478.22271728515625,-81.20841869671689,28.59329743683437,2,0.485874898766413,10.729811062532812
420,1900-01-01 00:00:14.441300,1214.65625,392.4036560058594,-81.20847713327099,28.593246316777734,3,0.04038497614489298,9.550974437617452
420,1900-01-01 00:00:14.441300,400.2778930664063,506.7117614746094,-81.20832919761287,28.59327241957605,4,0.07870168449586887,15.890363697806656
420,1900-01-01 00:00:14.441300,1164.1339111328125,321.2594909667969,-81.20850238250763,28.59316451755092,5,1.3162164576925146,19.625996207924217
420,1900-01-01 00:00:14.441300,547.965576171875,398.09765625,-81.20837124157188,28.593181434466157,6,0.9667306937804434,17.85808489582381
420,1900-01-01 00:00:14.441300,1098.690673828125,154.31100463867188,-81.2086284270829,28.59281077779354,9,8.212868197085113,16.00405868328574
420,1900-01-01 00:00:14.441300,1145.990478515625,261.8876647949219,-81.20853521057495,28.593075739835232,8,3.1003965854958007,15.344687083143228
420,1900-01-01 00:00:14.441300,908.4449462890624,108.59432983398438,-81.2086544206929,28.592532045105543,10,21.17394162720901,28.011666798863335
421,1900-01-01 00:00:14.474633,1267.26806640625,490.8693542480469,-81.20845015741722,28.59332588376341,1,0.36671115513903635,3.901757767730852
421,1900-01-01 00:00:14.474633,988.7371826171876,478.78070068359375,-81.20841852271496,28.59329782692902,2,1.3939205092001936,10.70827465120567
421,1900-01-01 00:00:14.474633,1214.73486328125,392.1458129882813,-81.2084772476936,28.593246087739253,3,0.8322732554738419,9.530861783787117
421,1900-01-01 00:00:14.474633,400.0061950683594,506.7425231933594,-81.20832915227842,28.593272421741176,4,0.13323156225940633,15.850970276560558
421,1900-01-01 00:00:14.474633,1164.2457275390625,321.31951904296875,-81.20850236838506,28.593164607046244,5,0.3004357284481477,19.57124857266161
421,1900-01-01 00:00:14.474633,547.4453125,397.80908203125,-81.20837121460328,28.593181034658205,6,1.3316775068193254,17.807698627210364
421,1900-01-01 00:00:14.474633,1099.021728515625,154.7062530517578,-81.20862797953907,28.59281219529868,9,4.892640472856852,15.965342248345927
421,1900-01-01 00:00:14.474633,1146.06396484375,261.9402160644531,-81.20853518684194,28.593075840489387,8,0.34183568924054747,15.298381163023878
421,1900-01-01 00:00:14.474633,907.7237548828124,109.84707641601562,-81.2086519598334,28.59253864984793,10,23.117082401961518,27.973126236200727
422,1900-01-01 00:00:14.507967,1267.279296875,490.8278198242188,-81.20845017091288,28.59332585794943,1,0.09452279533934461,3.8929950348895983
422,1900-01-01 00:00:14.507967,988.648193359375,478.8492431640625,-81.20841849324583,28.59329787015343,2,0.1677246156307627,10.684014518949217
422,1900-01-01 00:00:14.507967,1214.77978515625,391.7348937988281,-81.20847741918445,28.59324571467021,3,1.338579378554469,9.512006424819855
422,1900-01-01 00:00:14.507967,400.0452270507813,506.7917785644531,-81.2083291527574,28.593272464953635,4,0.1436799144987082,15.811798218094191
422,1900-01-01 00:00:14.507967,1164.25537109375,322.0089416503906,-81.2085020082712,28.593165470659876,5,3.0596327976668913,19.52460334104247
422,1900-01-01 00:00:14.507967,547.0848388671875,397.7724609375,-81.2083711591185,28.5931809486656,6,0.32901949164824246,17.754569428606594
422,1900-01-01 00:00:14.507967,1099.18701171875,155.7949981689453,-81.20862659774906,28.592815833776804,9,12.758717088763527,15.954207602003693
422,1900-01-01 00:00:14.507967,1146.4642333984375,262.641845703125,-81.2085347708296,28.59307708326775,8,4.308561886501651,15.264564723809933
422,1900-01-01 00:00:14.507967,906.8606567382812,110.83013916015624,-81.20864997035217,28.592543620212258,10,17.5264303516128,27.891507885752493
423,1900-01-01 00:00:14.541300,1267.2333984375,490.9181823730469,-81.20845013899344,28.59332591267309,1,0.2046464760848856,3.884525678200178
423,1900-01-01 00:00:14.541300,988.6751708984376,478.2066650390625,-81.20841866292447,28.593297403364485,2,1.6299485221541776,10.663224153506839
423,1900-01-01 00:00:14.541300,1214.71875,391.82122802734375,-81.20847737601397,28.593245788219285,3,0.2754108640330493,9.490796926543592
423,1900-01-01 00:00:14.541300,400.0137939453125,507.18365478515625,-81.20832910389913,28.59327277983395,4,1.0567194594280014,15.775093496979657
423,1900-01-01 00:00:14.541300,1164.72314453125,322.3023681640625,-81.20850192743177,28.59316589637365,5,1.4352001131924577,19.47364634976436
423,1900-01-01 00:00:14.541300,547.2030639648438,397.88616943359375,-81.2083711544281,28.5931810959487,6,0.4898958177987911,17.70225133216132
423,1900-01-01 00:00:14.541300,1099.6978759765625,156.9825897216797,-81.20862517195135,28.59281987679249,9,14.078761943745668,15.947718056137695
423,1900-01-01 00:00:14.541300,1147.135498046875,263.6566467285156,-81.20853418776095,28.593078887951023,8,6.239594157114213,15.236880278410688
